photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1273884,1306,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/ncam/NRF_1306_0782863519_362ECM_N0611394NCAM13305_01_195J02_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273885,1306,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/ncam/NRF_1306_0782863519_362ECM_N0611394NCAM13305_04_195J02_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273886,1306,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/ncam/NRF_1306_0782863606_475ECM_N0611394NCAM13305_04_195J02_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273893,1306,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/ncam/NRF_1306_0782863433_362ECM_N0611394NCAM13305_01_195J02_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273894,1306,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/ncam/NRF_1306_0782863433_362ECM_N0611394NCAM13305_04_195J02_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273895,1306,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/ncam/NRF_1306_0782863606_475ECM_N0611394NCAM13305_01_195J02_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273574,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782883975_159ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273575,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR7_1306_0782885912_409EBY_N0611394ZCAM01002_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273576,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR2_1306_0782883418_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273577,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR3_1306_0782884220_488EBY_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273578,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR1_1306_0782884194_488EBY_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273579,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR5_1306_0782884251_488EBY_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273580,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR2_1306_0782884207_488EBY_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273581,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR3_1306_0782883611_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273590,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884158_488EBY_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273591,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR6_1306_0782884269_488EBY_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273592,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR4_1306_0782884235_473EBY_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273593,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR1_1306_0782883629_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273594,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR2_1306_0782883620_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273595,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR4_1306_0782883448_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273596,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR4_1306_0782883601_895EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273597,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR5_1306_0782883590_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273598,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR6_1306_0782883481_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273599,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR6_1306_0782883570_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273605,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782883638_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273607,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR3_1306_0782883433_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273608,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR4_1306_0782884235_473ECM_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273609,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR5_1306_0782883464_895EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273610,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR3_1306_0782883942_145ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273611,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR5_1306_0782883912_144ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273612,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR6_1306_0782883846_144ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273613,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR1_1306_0782883964_159ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273614,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR1_1306_0782883629_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273615,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR7_1306_0782885912_409ECM_N0611394ZCAM01002_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273628,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782883987_159ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273629,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884158_488ECM_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273630,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR3_1306_0782883611_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273631,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR6_1306_0782884269_488ECM_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273632,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR2_1306_0782884207_488ECM_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273633,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR2_1306_0782883953_159ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273634,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR2_1306_0782883620_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273635,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR3_1306_0782884220_488ECM_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273636,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR5_1306_0782884251_488ECM_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273637,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR4_1306_0782883601_895ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273638,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR1_1306_0782884194_488ECM_N0611394ZCAM04010_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273639,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR6_1306_0782883481_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273640,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR5_1306_0782883590_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273641,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR4_1306_0782883926_147ECM_N0611394ZCAM03022_100085J01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273652,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782883638_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273653,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR3_1306_0782883433_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273654,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR2_1306_0782883418_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273655,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR4_1306_0782883448_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273656,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR5_1306_0782883464_895ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273657,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR6_1306_0782883570_894ECM_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273658,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR1_1306_0782883405_894EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273659,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884973_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273660,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885159_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273667,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884475_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273669,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782883310_898EBY_N0611394ZCAM04009_0790LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273670,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884743_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273671,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884988_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273672,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885083_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273673,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884958_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273674,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885067_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273675,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885146_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273676,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885054_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273677,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885011_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273678,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885024_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273679,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885039_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273680,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884932_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273681,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885132_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273682,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885118_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273683,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782885099_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273684,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884581_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273685,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884705_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273686,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884756_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273687,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884837_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273688,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884890_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273689,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884903_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273690,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884918_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273691,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884660_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273692,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884460_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273693,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884501_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273694,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884516_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273695,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884529_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273696,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884648_098EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
1273697,1306,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01306/ids/edr/browse/zcam/ZR0_1306_0782884672_113EBY_N0611394ZCAM09367_1100LMJ01_1200.jpg,2024-10-21,8,Perseverance,2021-02-18,2020-07-30,active
